age,income,loan_amount,loan_tenure,employment_type,cibil_score,existing_loans,education,loan_purpose,monthly_emi,emi_to_income,default
43,77672,1099520,60,Salaried,552,1,Graduate,Home,18486.81,0.238,1
50,42228,668281,12,Salaried,760,4,Graduate,Personal,56424.86,1.3362,0
57,29429,321258,24,Self-Employed,514,2,Graduate,Business,13497.59,0.4586,0
45,99294,876278,24,Business,538,3,Graduate,Education,37048.66,0.3731,1
47,130577,789026,36,Salaried,714,4,Under-Graduate,Business,22064.57,0.169,0
34,199087,1307496,24,Business,425,1,Under-Graduate,Home,55100.86,0.2768,1
56,103074,1355381,48,Salaried,552,4,Post-Graduate,Personal,28446.15,0.276,1
59,83936,1393316,48,Salaried,496,2,Under-Graduate,Business,29319.53,0.3493,0
36,72378,678375,12,Business,712,4,Under-Graduate,Personal,57207.24,0.7904,0
42,52310,1042791,36,Business,755,1,Under-Graduate,Business,29325.99,0.5606,0
41,116827,843339,24,Business,353,1,Under-Graduate,Vehicle,35603.42,0.3048,0
41,181328,305035,12,Business,638,3,Under-Graduate,Home,25714.73,0.1418,0
28,114862,1257762,60,Self-Employed,658,2,Graduate,Home,21146.35,0.1841,0
36,53889,1910017,60,Self-Employed,450,3,Post-Graduate,Education,32281.74,0.599,1
51,66428,396990,24,Salaried,399,0,Under-Graduate,Home,16763.33,0.2524,0
62,125502,1935249,24,Salaried,533,1,Under-Graduate,Education,81280.49,0.6476,0
30,183279,1789661,24,Salaried,843,3,Post-Graduate,Home,75579.94,0.4124,0
52,65255,855428,48,Self-Employed,361,1,Under-Graduate,Business,18084.68,0.2771,0
54,120824,1497839,24,Business,495,1,Under-Graduate,Business,63157.43,0.5227,1
29,20409,1389487,60,Salaried,841,0,Post-Graduate,Vehicle,23366.89,1.1449,0
37,57438,1377067,24,Self-Employed,405,1,Graduate,Business,58050.35,1.0107,0
31,22869,152063,36,Salaried,594,3,Graduate,Personal,4264.19,0.1865,0
52,40958,1646966,60,Self-Employed,750,2,Post-Graduate,Business,27787.05,0.6784,1
30,165840,1627127,36,Business,833,4,Graduate,Education,45704.49,0.2756,0
42,172217,420729,60,Self-Employed,455,3,Graduate,Vehicle,7113.21,0.0413,1
37,90622,1166014,12,Business,705,0,Graduate,Personal,98315.96,1.0849,0
24,41442,1194935,60,Salaried,853,4,Graduate,Personal,20083.87,0.4846,0
45,96948,473756,60,Business,871,1,Under-Graduate,Home,7996.28,0.0825,0
41,40596,704539,36,Self-Employed,674,3,Post-Graduate,Education,19750.07,0.4865,0
57,90791,1592663,36,Salaried,888,4,Graduate,Business,44636.0,0.4916,0
58,57406,1567518,60,Salaried,754,3,Graduate,Business,26384.76,0.4596,0
21,55524,506985,60,Self-Employed,501,1,Post-Graduate,Home,8506.93,0.1532,0
45,169404,746203,48,Business,751,3,Under-Graduate,Business,15775.09,0.0931,0
56,125160,77690,12,Self-Employed,486,0,Graduate,Personal,6546.05,0.0523,1
37,161836,577282,12,Business,667,4,Graduate,Business,48737.63,0.3012,0
61,173635,1202109,24,Business,639,4,Under-Graduate,Business,50529.42,0.291,0
44,182442,1166122,60,Salaried,561,4,Post-Graduate,Personal,19685.86,0.1079,0
22,20062,1499169,60,Business,888,3,Graduate,Education,25270.82,1.2596,1
60,59645,390716,60,Salaried,842,1,Graduate,Education,6578.36,0.1103,0
35,137759,600755,60,Self-Employed,850,3,Post-Graduate,Personal,10160.32,0.0738,0
52,22244,820878,12,Self-Employed,605,3,Under-Graduate,Personal,69144.06,3.1084,0
59,152444,705408,36,Salaried,464,4,Post-Graduate,Vehicle,19832.65,0.1301,1
26,100501,218050,48,Salaried,387,1,Graduate,Vehicle,4573.57,0.0455,1
21,132450,1607658,36,Business,499,2,Under-Graduate,Business,45067.07,0.3403,0
43,31956,563672,36,Salaried,570,1,Under-Graduate,Business,15877.9,0.4969,1
59,186545,1932614,12,Self-Employed,350,3,Under-Graduate,Vehicle,163143.43,0.8746,1
37,159966,1049078,48,Salaried,788,0,Post-Graduate,Business,22099.26,0.1381,0
54,31709,1983120,60,Salaried,497,1,Post-Graduate,Education,33520.28,1.0571,0
61,133428,1696278,12,Salaried,322,4,Post-Graduate,Education,142871.63,1.0708,1
49,30210,929577,12,Business,522,0,Graduate,Home,78346.88,2.5934,1
29,195582,754582,48,Salaried,520,2,Post-Graduate,Vehicle,15875.32,0.0812,1
33,117081,622403,24,Business,565,2,Under-Graduate,Education,26240.35,0.2241,1
26,184746,926038,12,Business,372,0,Graduate,Home,77889.44,0.4216,1
26,115025,1663511,36,Salaried,376,2,Graduate,Personal,46665.14,0.4057,0
40,163805,1153183,36,Business,843,0,Graduate,Education,32504.37,0.1984,0
23,166152,1549202,60,Salaried,734,3,Under-Graduate,Home,26016.12,0.1566,0
37,199484,1120572,12,Self-Employed,364,0,Post-Graduate,Business,94085.45,0.4716,0
32,139476,1022425,60,Self-Employed,656,3,Under-Graduate,Home,17160.17,0.123,1
21,185781,1182273,12,Business,317,4,Post-Graduate,Education,99442.33,0.5353,1
37,74846,1406742,48,Self-Employed,865,4,Graduate,Business,29599.76,0.3955,0
23,80480,876580,12,Salaried,874,2,Graduate,Business,73592.86,0.9144,0
46,67960,1690628,24,Business,735,0,Under-Graduate,Home,71234.81,1.0482,0
35,187224,1976909,36,Salaried,740,3,Post-Graduate,Home,55547.16,0.2967,0
56,173322,402868,48,Business,308,4,Graduate,Education,8501.57,0.0491,1
52,100765,289190,36,Business,769,4,Under-Graduate,Business,8151.94,0.0809,0
52,132265,58888,60,Business,647,4,Under-Graduate,Vehicle,993.08,0.0075,0
24,63137,1842602,48,Business,671,2,Post-Graduate,Home,38679.18,0.6126,0
38,133922,485413,24,Self-Employed,474,4,Post-Graduate,Vehicle,20375.3,0.1521,1
39,136280,1051830,36,Self-Employed,814,1,Post-Graduate,Vehicle,29601.6,0.2172,1
63,192484,1320008,12,Self-Employed,429,2,Graduate,Business,111330.15,0.5784,1
55,58876,411085,12,Business,865,0,Under-Graduate,Education,34531.69,0.5865,0
60,109547,329477,12,Self-Employed,592,1,Post-Graduate,Vehicle,27697.43,0.2528,1
34,65227,551616,48,Business,652,2,Under-Graduate,Education,11640.46,0.1785,0
53,178522,610643,24,Self-Employed,523,2,Graduate,Home,25733.12,0.1441,1
34,99433,280487,24,Business,823,3,Graduate,Business,11821.85,0.1189,0
54,88704,703974,24,Self-Employed,808,1,Post-Graduate,Personal,29579.13,0.3335,0
24,21861,517119,36,Self-Employed,667,1,Graduate,Business,14535.48,0.6649,1
44,76914,1033762,48,Self-Employed,889,1,Under-Graduate,Personal,21818.59,0.2837,0
49,78888,1785081,12,Business,799,4,Under-Graduate,Home,150845.86,1.9122,0
39,94286,823890,36,Business,389,4,Graduate,Education,23178.91,0.2458,1
26,76293,299434,24,Self-Employed,371,0,Graduate,Home,12619.52,0.1654,0
53,83515,939602,12,Business,732,0,Graduate,Business,79261.47,0.9491,0
60,169596,1436395,48,Salaried,647,0,Under-Graduate,Personal,30245.37,0.1783,0
39,22065,1279502,60,Self-Employed,562,4,Graduate,Personal,21507.52,0.9747,1
21,183756,641952,24,Self-Employed,570,3,Post-Graduate,Business,27122.96,0.1476,1
25,103720,550638,24,Salaried,808,0,Post-Graduate,Business,23198.04,0.2237,0
47,179437,660441,24,Business,807,2,Under-Graduate,Home,27838.12,0.1551,0
36,73876,1716480,24,Business,719,4,Graduate,Vehicle,72586.9,0.9826,1
26,169776,1920293,12,Business,371,3,Graduate,Personal,162404.8,0.9566,1
60,151694,1354925,48,Self-Employed,373,2,Graduate,Business,28553.71,0.1882,0
33,98797,1509325,36,Self-Employed,802,2,Post-Graduate,Home,42217.06,0.4273,0
55,106141,1000128,12,Self-Employed,873,4,Post-Graduate,Vehicle,84174.76,0.793,1
39,117390,621284,48,Self-Employed,445,1,Post-Graduate,Education,13130.8,0.1119,1
32,111856,359091,36,Self-Employed,345,3,Post-Graduate,Business,10065.21,0.09,0
36,81201,471172,24,Business,404,4,Post-Graduate,Vehicle,19926.53,0.2454,0
63,178766,1936038,48,Salaried,408,1,Under-Graduate,Education,40631.36,0.2273,1
30,104766,501813,24,Business,616,4,Under-Graduate,Education,21147.26,0.2019,0
45,37995,1927451,48,Business,420,4,Graduate,Home,40595.41,1.0684,0
40,107320,702632,60,Self-Employed,798,2,Graduate,Personal,11813.52,0.1101,0
51,95141,279685,24,Salaried,342,4,Post-Graduate,Business,11823.35,0.1243,0
24,154491,377608,24,Salaried,398,1,Graduate,Vehicle,15919.74,0.103,0
64,194024,1750883,24,Business,610,2,Under-Graduate,Education,73579.78,0.3792,0
43,179909,185024,12,Salaried,513,1,Under-Graduate,Personal,15570.8,0.0865,1
22,85799,1024384,36,Business,762,1,Graduate,Education,28815.83,0.3359,0
42,194949,233273,24,Business,722,2,Post-Graduate,Business,9808.62,0.0503,0
57,60687,694742,24,Business,688,1,Under-Graduate,Business,29352.75,0.4837,0
28,52276,174444,12,Business,411,0,Graduate,Home,14653.98,0.2803,1
27,49523,424319,12,Self-Employed,571,4,Post-Graduate,Business,35673.59,0.7203,0
34,69615,354604,60,Salaried,401,2,Graduate,Business,5956.6,0.0856,0
23,25514,1252444,48,Self-Employed,509,2,Post-Graduate,Business,26289.19,1.0304,1
36,62456,212818,24,Self-Employed,321,0,Post-Graduate,Personal,8948.72,0.1433,1
39,22233,530001,48,Self-Employed,458,0,Under-Graduate,Vehicle,11207.24,0.5041,1
38,16102,1098591,12,Business,642,0,Under-Graduate,Vehicle,92231.54,5.728,0
36,81133,1934765,12,Business,699,0,Graduate,Business,162591.47,2.004,0
28,61715,1255605,60,Self-Employed,753,3,Graduate,Vehicle,21113.63,0.3421,0
53,125545,655829,36,Self-Employed,442,2,Post-Graduate,Business,18432.91,0.1468,0
32,119085,1644156,12,Salaried,696,1,Under-Graduate,Vehicle,138777.44,1.1654,1
31,124101,1483414,24,Self-Employed,835,2,Post-Graduate,Vehicle,62608.28,0.5045,0
25,152328,212948,60,Business,440,2,Post-Graduate,Education,3573.05,0.0235,0
47,123684,766087,36,Self-Employed,539,2,Post-Graduate,Personal,21537.66,0.1741,0
32,79800,1145622,60,Salaried,591,0,Post-Graduate,Education,19321.35,0.2421,1
37,109937,1637681,12,Salaried,381,0,Post-Graduate,Education,137971.96,1.255,1
26,56548,1108335,36,Self-Employed,859,3,Post-Graduate,Vehicle,31089.62,0.5498,1
53,188439,1278080,48,Salaried,470,2,Graduate,Home,26981.12,0.1432,1
25,143845,1367132,36,Salaried,879,4,Under-Graduate,Home,38337.89,0.2665,1
48,128815,1549549,24,Business,825,3,Under-Graduate,Personal,65118.73,0.5055,1
34,142602,332648,48,Salaried,841,0,Post-Graduate,Business,6994.28,0.049,0
25,141270,1469220,48,Salaried,409,2,Post-Graduate,Vehicle,30924.95,0.2189,1
53,141320,320651,24,Self-Employed,511,0,Post-Graduate,Personal,13473.36,0.0953,0
61,172277,1119626,48,Business,737,1,Under-Graduate,Education,23599.14,0.137,0
39,40570,448036,12,Salaried,621,0,Under-Graduate,Vehicle,37860.35,0.9332,0
42,176327,536383,36,Self-Employed,383,0,Post-Graduate,Education,15072.79,0.0855,1
25,36182,1198729,36,Self-Employed,675,3,Under-Graduate,Personal,33643.96,0.9299,0
22,54373,1898595,24,Self-Employed,352,1,Post-Graduate,Home,80160.84,1.4743,1
50,58019,281329,12,Self-Employed,795,4,Post-Graduate,Personal,23746.52,0.4093,1
59,31043,1680596,48,Self-Employed,555,4,Post-Graduate,Vehicle,35352.93,1.1388,1
24,191604,626209,36,Self-Employed,885,4,Graduate,Vehicle,17598.23,0.0918,1
53,34239,1537291,36,Salaried,519,2,Under-Graduate,Business,43246.93,1.2631,1
33,156488,1740598,36,Business,399,4,Under-Graduate,Home,48771.18,0.3117,0
40,149484,1089786,36,Business,428,2,Under-Graduate,Vehicle,30566.04,0.2045,1
27,96976,187912,60,Self-Employed,518,0,Post-Graduate,Home,3155.51,0.0325,0
35,39406,546586,24,Self-Employed,776,4,Graduate,Vehicle,23113.69,0.5866,0
43,16875,605728,48,Business,757,3,Post-Graduate,Home,12712.49,0.7533,0
34,183138,1658047,48,Salaried,321,1,Post-Graduate,Personal,34821.46,0.1901,1
43,151824,1981180,24,Self-Employed,859,1,Post-Graduate,Home,83429.58,0.5495,1
39,147425,1756325,12,Business,628,0,Graduate,Education,148391.5,1.0066,1
49,173058,688803,24,Business,779,1,Post-Graduate,Personal,28976.57,0.1674,0
40,29691,1483903,36,Self-Employed,638,1,Post-Graduate,Vehicle,41758.33,1.4064,0
49,63075,378443,36,Business,478,0,Graduate,Vehicle,10641.61,0.1687,0
44,25794,1843397,24,Salaried,720,0,Post-Graduate,Business,77729.05,3.0135,1
38,162478,1059589,24,Business,781,0,Post-Graduate,Education,44754.76,0.2755,0
30,90930,1738367,48,Self-Employed,348,3,Under-Graduate,Business,36461.7,0.401,1
61,172944,1137599,48,Self-Employed,329,0,Graduate,Personal,24041.49,0.139,1
28,56708,1279677,60,Business,384,0,Under-Graduate,Business,21617.52,0.3812,1
46,130492,352085,60,Business,801,0,Post-Graduate,Personal,5953.07,0.0456,0
49,121629,1545742,36,Self-Employed,845,4,Graduate,Business,43507.48,0.3577,0
30,166872,958109,60,Salaried,628,4,Graduate,Home,16191.85,0.097,0
37,189469,792319,60,Business,733,3,Post-Graduate,Personal,13315.7,0.0703,0
22,138313,126054,12,Salaried,887,3,Under-Graduate,Personal,10602.47,0.0767,0
26,183981,1426083,24,Salaried,548,1,Post-Graduate,Home,59972.35,0.326,1
25,36352,551772,48,Self-Employed,433,4,Graduate,Home,11582.34,0.3186,1
48,116975,636030,60,Self-Employed,664,3,Graduate,Education,10735.62,0.0918,0
61,108848,1091963,48,Self-Employed,874,3,Post-Graduate,Home,22926.71,0.2106,0
25,161510,1589688,60,Salaried,724,1,Post-Graduate,Business,26683.03,0.1652,0
38,59999,619503,60,Self-Employed,714,0,Post-Graduate,Home,10460.6,0.1743,0
46,33482,1092585,36,Self-Employed,811,2,Post-Graduate,Home,30780.72,0.9193,1
40,178543,1932865,12,Salaried,684,1,Under-Graduate,Personal,163171.56,0.9139,0
61,62279,1940484,24,Salaried,687,2,Under-Graduate,Personal,81948.63,1.3158,1
47,124413,209245,24,Salaried,748,1,Under-Graduate,Home,8819.94,0.0709,0
32,69213,1501187,36,Salaried,863,1,Under-Graduate,Education,42286.13,0.611,0
27,128909,896200,36,Business,602,0,Graduate,Personal,25163.45,0.1952,0
23,28026,1340019,24,Self-Employed,398,3,Graduate,Business,56666.2,2.0219,1
30,100184,1576535,24,Business,605,4,Under-Graduate,Business,66183.49,0.6606,0
54,20435,1202167,12,Salaried,856,1,Post-Graduate,Home,101523.99,4.9681,0
45,154565,1347621,60,Salaried,341,0,Graduate,Home,22730.13,0.1471,0
55,74321,1669093,12,Salaried,767,2,Post-Graduate,Education,140691.38,1.893,1
36,148835,1996714,24,Salaried,739,3,Under-Graduate,Home,84254.27,0.5661,0
22,35389,112583,60,Salaried,626,1,Graduate,Vehicle,1902.03,0.0537,0
44,46498,305931,24,Self-Employed,868,2,Graduate,Vehicle,12923.77,0.2779,0
30,78755,1258572,12,Business,332,1,Graduate,Home,105733.49,1.3426,0
58,116545,1748875,12,Business,711,4,Graduate,Vehicle,146950.48,1.2609,0
42,50825,1564761,12,Self-Employed,413,4,Under-Graduate,Business,131283.63,2.5831,1
46,31934,1390824,60,Self-Employed,807,3,Graduate,Home,23360.4,0.7315,1
63,20574,814948,48,Self-Employed,355,2,Under-Graduate,Business,17128.61,0.8325,1
59,145698,874026,48,Business,855,4,Graduate,Business,18439.68,0.1266,0
47,184251,315808,24,Business,651,0,Under-Graduate,Vehicle,13298.56,0.0722,0
49,147659,1895536,60,Salaried,628,3,Under-Graduate,Education,32002.41,0.2167,1
58,57782,1782126,36,Business,845,1,Post-Graduate,Business,50034.23,0.8659,0
40,75561,771393,48,Business,569,2,Under-Graduate,Vehicle,16252.23,0.2151,0
47,150481,504377,60,Self-Employed,495,2,Post-Graduate,Education,8470.11,0.0563,1
61,142159,778537,60,Business,712,0,Graduate,Vehicle,13146.09,0.0925,0
40,41751,702692,48,Salaried,378,4,Post-Graduate,Vehicle,14829.5,0.3552,0
64,53174,1300240,60,Business,382,2,Under-Graduate,Home,21870.68,0.4113,0
39,137678,1393619,60,Self-Employed,436,0,Post-Graduate,Personal,23445.43,0.1703,0
40,71572,907411,48,Self-Employed,838,0,Graduate,Education,19065.03,0.2664,0
55,76416,591529,12,Salaried,605,1,Post-Graduate,Vehicle,49957.02,0.6538,0
22,158113,882643,24,Salaried,610,0,Under-Graduate,Business,37250.91,0.2356,0
50,169299,1686336,36,Business,687,3,Under-Graduate,Business,47392.74,0.2799,0
54,50201,255320,24,Salaried,848,2,Graduate,Personal,10730.43,0.2137,0
42,51069,1041261,12,Salaried,805,3,Graduate,Education,87474.5,1.7129,1
23,41370,81346,12,Self-Employed,687,0,Post-Graduate,Home,6826.87,0.165,0
26,140342,1704060,60,Self-Employed,592,0,Graduate,Education,28601.14,0.2038,1
35,157658,416595,24,Business,478,3,Under-Graduate,Business,17500.92,0.111,1
47,196303,782484,12,Business,728,1,Post-Graduate,Business,65696.34,0.3347,0
30,140758,1987916,24,Business,823,0,Post-Graduate,Home,83765.88,0.5951,0
29,151394,1534012,12,Business,611,3,Post-Graduate,Home,129068.03,0.8525,0
53,80294,1247590,36,Self-Employed,379,3,Post-Graduate,Business,35014.81,0.4361,1
52,94468,1934175,12,Business,313,2,Graduate,Vehicle,163053.73,1.726,1
26,175371,872805,24,Business,353,1,Post-Graduate,Vehicle,36809.07,0.2099,1
61,105715,1952151,60,Salaried,746,4,Post-Graduate,Home,32928.5,0.3115,0
56,85793,1743487,24,Business,364,3,Post-Graduate,Vehicle,73287.51,0.8542,0
22,192573,946445,48,Salaried,671,2,Under-Graduate,Home,19982.09,0.1038,0
49,126672,1100592,24,Self-Employed,802,4,Under-Graduate,Education,46514.42,0.3672,1
24,155849,1954118,36,Business,869,2,Graduate,Education,54785.84,0.3515,0
21,157321,1621771,36,Salaried,395,2,Under-Graduate,Education,45355.93,0.2883,1
39,135902,1013813,36,Business,832,1,Under-Graduate,Home,28560.23,0.2102,0
46,36390,581562,12,Salaried,559,0,Graduate,Home,49159.58,1.3509,0
45,35369,1075743,36,Business,884,1,Graduate,Vehicle,30093.65,0.8508,1
30,158953,65748,24,Self-Employed,547,4,Post-Graduate,Vehicle,2757.88,0.0174,0
35,24587,1511967,60,Self-Employed,426,1,Post-Graduate,Vehicle,25538.89,1.0387,1
42,122009,1596502,36,Salaried,798,0,Graduate,Personal,44754.34,0.3668,0
41,153905,1634690,24,Salaried,345,1,Post-Graduate,Home,69085.28,0.4489,0
42,62013,919440,12,Self-Employed,567,1,Post-Graduate,Education,77269.19,1.246,1
56,132341,703576,12,Business,841,1,Post-Graduate,Education,59442.96,0.4492,0
54,142785,477345,60,Salaried,393,3,Graduate,Personal,8013.34,0.0561,1
50,161826,1299657,60,Self-Employed,615,3,Under-Graduate,Personal,21852.4,0.135,0
45,122584,1873918,24,Salaried,370,1,Under-Graduate,Education,79233.63,0.6464,0
48,93113,466706,60,Self-Employed,892,0,Graduate,Home,7845.28,0.0843,0
21,101784,942055,60,Self-Employed,748,0,Graduate,Education,15822.99,0.1555,0
24,50282,222507,12,Salaried,666,0,Post-Graduate,Education,18798.3,0.3739,0
27,182809,1828953,24,Salaried,709,0,Graduate,Personal,76789.23,0.4201,0
29,39124,570140,60,Self-Employed,390,2,Graduate,Personal,9573.4,0.2447,0
56,85102,273023,24,Business,808,1,Graduate,Vehicle,11482.46,0.1349,0
39,148268,1443826,36,Self-Employed,827,1,Graduate,Personal,40585.99,0.2737,0
21,76527,1815813,12,Business,409,2,Post-Graduate,Education,153222.77,2.0022,0
30,145371,987302,12,Business,388,0,Post-Graduate,Vehicle,83427.87,0.5739,1
56,145942,1415358,12,Business,571,4,Graduate,Education,119264.47,0.8172,1
29,111651,1167648,48,Salaried,546,4,Graduate,Home,24567.93,0.22,1
62,100395,1165885,24,Self-Employed,660,2,Under-Graduate,Home,49047.66,0.4885,0
52,26345,1259542,36,Self-Employed,677,4,Under-Graduate,Personal,35467.45,1.3463,1
52,139544,551775,60,Business,505,3,Graduate,Vehicle,9313.03,0.0667,0
26,49077,1485444,36,Business,644,1,Under-Graduate,Business,41848.75,0.8527,1
58,145429,235639,24,Business,754,4,Under-Graduate,Home,9962.62,0.0685,0
37,27055,1658190,12,Self-Employed,366,3,Post-Graduate,Home,139449.23,5.1543,1
30,118693,760419,48,Business,857,1,Post-Graduate,Home,16017.6,0.1349,0
47,100283,1890087,24,Self-Employed,342,3,Post-Graduate,Home,79693.3,0.7947,1
55,59484,1482132,24,Self-Employed,528,1,Under-Graduate,Personal,62251.52,1.0465,1
41,92514,1710204,60,Salaried,743,1,Graduate,Vehicle,28706.09,0.3103,0
45,105135,1970219,36,Business,533,4,Post-Graduate,Home,55488.92,0.5278,0
48,50771,468810,36,Business,498,2,Under-Graduate,Personal,13167.43,0.2593,0
35,192612,354893,60,Business,796,4,Graduate,Vehicle,5982.45,0.0311,0
24,125284,1790228,48,Salaried,331,0,Post-Graduate,Vehicle,37717.53,0.3011,1
49,132399,1741056,12,Business,563,3,Under-Graduate,Business,146968.05,1.11,1
29,119885,910966,12,Self-Employed,412,0,Post-Graduate,Education,76511.97,0.6382,1
47,175449,1350325,48,Business,758,1,Under-Graduate,Home,28463.27,0.1622,0
46,195645,1964241,60,Self-Employed,575,4,Post-Graduate,Personal,33083.68,0.1691,1
39,188805,1674682,24,Self-Employed,445,0,Under-Graduate,Vehicle,70765.18,0.3748,1
48,144344,1996918,36,Self-Employed,656,0,Graduate,Business,56079.94,0.3885,0
37,157832,1636293,24,Self-Employed,305,0,Post-Graduate,Education,69169.14,0.4382,0
63,128226,1680612,36,Business,639,1,Post-Graduate,Vehicle,47132.32,0.3676,0
61,114250,1671671,24,Salaried,793,1,Under-Graduate,Vehicle,70678.54,0.6186,0
62,40762,319284,60,Salaried,407,1,Graduate,Home,5395.68,0.1324,0
40,197058,1423946,60,Self-Employed,370,0,Graduate,Education,24006.2,0.1218,1
60,180404,812449,48,Business,639,3,Post-Graduate,Education,17088.75,0.0947,0
59,186172,1506693,24,Salaried,399,4,Under-Graduate,Personal,63394.07,0.3405,0
43,151016,925247,24,Business,626,4,Post-Graduate,Business,39057.23,0.2586,0
52,63825,1913533,48,Salaried,332,1,Under-Graduate,Personal,40323.93,0.6318,1
